recommendationid,appid,game,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
75462673,945360,"Among Us",76561198022788013,0,2,870,0,261,1671721343,koreana,"이거 진짜 갓겜",1599277351,1599277351,1,0,0,0.0,0,1,0,0,0,""
75462671,945360,"Among Us",76561198833545451,57,10,1159,0,64,1679532124,spanish,"JUEGASOOO PERROOOO ",1599277346,1599277346,1,0,0,0.476190477609634,0,1,0,0,0,""
75462645,945360,"Among Us",76561198220660203,84,14,2555,0,209,1603841864,english,yes,1599277290,1599277290,1,0,0,0.0,0,1,0,0,0,""
75462632,945360,"Among Us",76561199002347571,0,2,3084,0,90,1603606952,english,"fun ",1599277272,1599277272,1,0,0,0.0,0,1,0,0,0,""
75462616,945360,"Among Us",76561199071847222,0,3,4645,0,342,1682397755,english,"Its a great game and if you want a game that isn't sweaty and just fun this is for you!",1599277242,1599277242,1,0,0,0.0,0,1,0,0,0,""
75462610,945360,"Among Us",76561198257255358,153,1,2852,0,422,1656733500,spanish,"juegaiken el amongas",1599277238,1599277238,1,0,0,0.0,0,1,0,0,0,""
75462606,945360,"Among Us",76561198291709822,0,4,1430,0,70,1605741004,english," m",1599277232,1599277232,1,0,0,0.0,0,1,0,0,0,""
75462601,945360,"Among Us",76561198161927049,0,15,2284,0,454,1653361915,spanish,"muy divertido",1599277225,1599277225,1,0,0,0.0,0,0,0,0,0,""
75462598,945360,"Among Us",76561198973358440,0,1,934,0,104,1624241407,spanish,"Fallan mucho los servidores, tardo horas en encontrar una sala para poder jugar con mis amigos, solucionaran eso o que rollo?",1599277222,1599277222,0,3,0,0.56521737575531,0,1,0,0,0,""
75462590,945360,"Among Us",76561198284033183,30,2,5591,0,84,1696386803,spanish,"se desconecta a cada rato, pesimo.",1599277215,1599277215,0,3,0,0.56521737575531,0,1,0,0,0,""
75462540,945360,"Among Us",76561198147795644,150,9,5831,0,383,1646804754,spanish,"funen chicos funen",1599277131,1599277131,1,0,0,0.0,0,1,0,0,0,""
75462537,945360,"Among Us",76561198941887952,0,4,3693,0,208,1666508223,english,"pog game",1599277127,1599277127,1,0,0,0.0,0,1,0,0,0,""
75462495,945360,"Among Us",76561198339845218,173,12,1406,0,282,1670034738,spanish,"ta bueno",1599277062,1599277062,1,0,0,0.0,0,1,0,0,0,""
75462493,945360,"Among Us",76561198438450276,18,4,1547,0,236,1684426372,spanish,"Buen juego pero deberian mejorar los servidores :D ",1599277058,1599277058,1,0,0,0.0,0,1,0,0,0,""
75462490,945360,"Among Us",76561198326195776,18,2,1994,0,964,1694251292,koreana,"존나 재밌음",1599277056,1599277056,1,0,0,0.0,0,1,0,0,0,""
75462468,945360,"Among Us",76561198147385047,181,2,737,0,65,1602817285,english,"I honestly can't recommend this because of the very poor servers that seem to have been abandoned by the devs",1599277014,1599277014,0,0,0,0.0,0,1,0,0,0,""
75462426,945360,"Among Us",76561198157010530,10,4,745,0,248,1612058599,english,"Really fun, would recommend for 5 bucks",1599276923,1599276923,1,0,0,0.0,0,1,0,0,0,""
75462412,945360,"Among Us",76561198410236658,0,6,1103,0,40,1670892909,brazilian,"servidor desse jogo é horrível",1599276893,1599276893,0,0,0,0.476190477609634,0,1,0,0,0,""
75462405,945360,"Among Us",76561198045064942,0,31,3197,0,628,1679780803,english,neat,1599276880,1599276880,1,1,0,0.523809552192688,0,1,0,0,0,""
75462403,945360,"Among Us",76561199082214965,22,2,2378,0,19,1623466251,english,"would be great if i could play ",1599276879,1599276879,0,0,0,0.0,0,0,0,0,0,""
75462393,945360,"Among Us",76561198415000839,0,17,1721,0,444,1638418427,spanish,"sos bo guachin",1599276861,1599276861,1,0,0,0.0,0,1,0,0,0,""
75462392,945360,"Among Us",76561198450181900,74,24,2114,0,458,1673172055,english,"Its GOOD. THAT'S IT",1599276860,1599276860,1,0,0,0.0,0,1,0,0,0,""
75462377,945360,"Among Us",76561198961972468,0,8,3834,0,534,1689048871,english,"honestly, i bought it because it randomly got popular and i dont regret it. online play is kinda weird because of people who dont speak english, playing in the english area. its confusing as hell but its still a fun game overall uwu",1599276839,1599276839,1,1,0,0.5,0,1,0,0,0,""
75462351,945360,"Among Us",76561199034066098,38,8,6798,0,204,1669452800,english,"i love this gam 10000/10",1599276810,1599276810,1,0,0,0.0,0,1,0,0,0,""
75462349,945360,"Among Us",76561198347644400,0,5,2083,0,456,1682643652,english,"This is a truly amazing game, love it so much. Just the lagging and connection is a real problem",1599276807,1599276807,1,0,0,0.0,0,1,0,0,0,""
75462317,945360,"Among Us",76561198896682316,128,29,2506,0,477,1674714450,latam,"ඞ",1599276760,1617584100,1,0,1,0.0,0,1,0,0,0,""
75462295,945360,"Among Us",76561198079726405,0,3,3403,0,275,1617248451,english,cool,1599276720,1599276720,1,0,0,0.0,0,1,0,0,0,""
75462293,945360,"Among Us",76561198823551668,0,1,4103,0,198,1630294118,spanish,"FOMELW ",1599276717,1599276717,1,0,0,0.0,0,1,0,0,0,""
75462288,945360,"Among Us",76561198094942165,170,13,3795,0,732,1669265360,english,"4 of the 5 players stayed back at spawn on top of the vent and the one person who left didn't complete any tasks the entire time. perfect strategy for crewmate, los pollos always wins.😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",1599276715,1599276715,1,0,0,0.0,0,1,0,0,0,""
75462280,945360,"Among Us",76561198282800556,0,2,2580,0,670,1607847299,english,"tAKES FUCKING FOREVER TO GET INTO A LOBBY BECAUSE SO MANY FUCKS PLAYING AT THE SAME TIME",1599276691,1599276691,0,0,0,0.0,0,1,0,0,0,""
75462275,945360,"Among Us",76561198348320428,0,1,1419,0,418,1656051985,latam,"buena diuca el impostor",1599276686,1599276686,1,0,0,0.0,0,1,0,0,0,""
75462237,945360,"Among Us",76561198136680804,44,3,1130,0,336,1679468691,english,"The servers are fucking trash, fix them you extra chromosome'd fags ",1599276620,1599276620,0,0,0,0.476190477609634,0,0,0,0,0,""
75462209,945360,"Among Us",76561199036152318,228,10,1585,0,374,1671850542,spanish,"GODETO ",1599276575,1599276575,1,0,0,0.0,0,1,0,0,0,""
75462204,945360,"Among Us",76561198423230166,0,1,1087,0,792,1604731111,english,"Stupid, dumb, no fun, grafiks are real bad. Best part of game is hide in vents. Im an inventor if you will. Trust no one.",1599276563,1599276563,0,0,0,0.0,0,0,0,0,0,""
75462193,945360,"Among Us",76561198145294356,0,13,1697,0,299,1657162335,spanish,"Ta bueno ",1599276550,1599276550,1,1,0,0.523809552192688,0,1,0,0,0,""
75462186,945360,"Among Us",76561198068125512,0,1,479,0,251,1641170305,brazilian,"O jogo é bom, mas os servidores são horríveis. as vezes leva mais de 20 min pra tentar se conectar na sala de um amigo. Quando consegue conectar a sala cai, e o processo se repete. Infelizmente não dá pra jogar.",1599276544,1599276544,0,0,0,0.0,0,1,0,0,0,""
75462174,945360,"Among Us",76561199081806737,0,1,13315,0,4249,1603918221,english,"very nice",1599276528,1599276528,1,0,0,0.0,0,1,0,0,0,""
75462140,945360,"Among Us",76561198381451521,0,1,706,0,337,1600579288,english,"Simple extension to Mafia with a lot of strategy. Fantastic",1599276465,1599276465,1,0,0,0.0,0,1,0,0,0,""
75462136,945360,"Among Us",76561198380416246,0,1,3678,0,834,1659605256,english,"The game play is fucking good not gonna lie, but the fucking servers are fucking shit asf, like the server maintance is so fucking dog shit, but like golly, holy fuck like fix yo damn fucking servers, like holy shit i even paid money for this fucking shit, but the servers can't even function properly, like holy fuck. Anyways i love this game and also hate it at the same time. Please fix, thanks!",1599276453,1599276453,0,0,0,0.0,0,1,0,0,0,""
75462123,945360,"Among Us",76561198979938829,0,3,2525,0,1097,1605814720,spanish,"POR LA RE PUTA CONCHUDA MADRE QUE ME RE MIL REPUTA PARIO NO METE NUNCA LA BASURA DEJUEGO LOS PEORES 2400 PESOS QUE HE GASTADDO,MEJOR ME HUBIERA COMPRADO MANDANGA CONCHETUMADREEEEE",1599276424,1599276424,0,0,1,0.0,0,1,0,0,0,""
75462109,945360,"Among Us",76561198985327783,79,45,6958,0,561,1676457145,english,"usually pub servers are full off mindless drones that follow what ever the first person says, but still funny",1599276409,1601694658,1,0,0,0.0,0,1,0,0,0,""
75462106,945360,"Among Us",76561198193287543,291,19,1771,0,823,1686171810,spanish,"Trying to connect to the servers simulator 2020 10/10  If you want a iddle experience where you are a user trying to play with your friends you're gonna love this game",1599276402,1599276402,1,0,0,0.0,0,1,0,0,0,""
75462083,945360,"Among Us",76561198760927004,96,24,800,0,519,1617258157,english,amogus,1599276363,1617283725,1,0,0,0.0,0,1,0,0,0,""
75462077,945360,"Among Us",76561198825749322,0,4,2065,0,626,1674754500,spanish,"Bastante divertido, pero siento que es una necesidad estar con gente en un chat de voz, sino es muy difícil que te escuchen o se ponga de acuerdo entre todos. Buena experiencia, se recomienda para una buena tarde con amigos.",1599276356,1599276356,1,3,0,0.56521737575531,0,1,0,0,0,""
75462054,945360,"Among Us",76561198808194547,0,1,5588,0,2073,1665066162,spanish,GENIAAAL,1599276322,1599276322,1,0,0,0.0,0,0,0,0,0,""
75462048,945360,"Among Us",76561198167263523,0,25,5848,0,90,1648344683,spanish,Recomendado,1599276313,1617246062,1,0,0,0.0,0,0,0,0,0,""
75462023,945360,"Among Us",76561198372545680,12,5,12767,0,203,1694713727,latam,Buenardo,1599276272,1599276272,1,1,0,0.523809552192688,0,1,0,0,0,""
75462018,945360,"Among Us",76561198046396025,344,4,2336,0,1294,1642219073,english,"I really want to like this game. The gameplay itself is amazing and fun and the antics you can have with your friends is hilarious. When you can actually get into a game is absolutely fun. But the servers are always at max capacity and they don't have a fix for it as of this writing. This isn't the fault of the devs - they wrote this game assuming it would be played as a party game and not as massively popular as it is. But this game is not scalable and the matchmaking is terrible. Once they fix that this game will absolutely be recommended. Until then, it's not even worth $5.",1599276264,1599276264,0,0,0,0.0,0,1,0,0,0,""
75462007,945360,"Among Us",76561198091264045,0,17,1693,0,672,1657247444,spanish,"me arrepenti",1599276248,1671155847,1,0,0,0.0,0,1,0,0,0,""
75461999,945360,"Among Us",76561198354236173,0,3,1377,0,387,1694231715,english,"its good but servers suck ass",1599276233,1599276233,1,0,0,0.0,0,1,0,0,0,""
75461989,945360,"Among Us",76561198796254604,15,1,1630,0,673,1680243500,spanish,"`bxbgxgxgxfgdw dxex vr6ecwxdc x7tyxcgt6cgsdayfgc vsdtf vdstf vwedvcewtfcvwe6r cvb3w6 ccdgyhbcydtgv c edwb6tyggcgbdwt6gcvngewc cebtygcewv 67c gvbsygdbwcv c2wubhcygwvc6tfwbg c cwh7cywg7tc w eindfcuhbc7e ",1599276222,1599276222,1,1,0,0.523809552192688,0,1,0,0,0,""
75461987,945360,"Among Us",76561198337766144,6,1,7614,0,972,1679453117,spanish,"Esta bien para jugar con los panas xD",1599276219,1599276219,1,0,0,0.0,0,0,0,0,0,""
75461975,945360,"Among Us",76561198885842018,63,14,3349,0,313,1691461539,english,"yes ",1599276202,1599276202,1,1,0,0.517241418361664,0,0,0,0,0,""
75461972,945360,"Among Us",76561198311982935,100,24,2800,0,640,1672823702,english,"literally the best game i have ever played",1599276198,1599276198,1,1,0,0.523809552192688,0,1,0,0,0,""
75461970,945360,"Among Us",76561198109054151,0,15,2449,0,91,1620626475,english,"very good. me like being da sneaky and da tricky. me do recommend play with other friend monkey 8/10 sometime imposter be too good and round be da fast, but me think it all up to player.",1599276196,1599276196,1,1,0,0.525862038135529,0,1,0,0,0,""
75461965,945360,"Among Us",76561198175002041,0,2,10024,0,2630,1684531159,spanish,"es bueno,tanbien tiene bugs graciosos ",1599276189,1599276189,1,0,0,0.0,0,0,0,0,0,""
75461932,945360,"Among Us",76561198885987786,259,37,2094,0,433,1689738910,spanish,"Muy buen juego peeero son una mierda los servers",1599276128,1599276128,0,1,0,0.476854085922241,0,1,0,0,0,""
75461918,945360,"Among Us",76561199013509897,46,4,3616,0,993,1671947761,english,"pogger ",1599276104,1599276104,1,0,0,0.0,0,1,0,0,0,""
75461888,945360,"Among Us",76561199084797697,89,24,5547,0,645,1678595847,english,fun,1599276054,1599276054,1,0,0,0.0,0,1,0,0,0,""
75461884,945360,"Among Us",76561198803478595,188,7,1712,0,876,1643168220,german,SI,1599276047,1599276047,1,0,0,0.0,0,0,0,0,0,""
75461873,945360,"Among Us",76561198058873012,0,12,693,0,207,1653705497,english,"the game itself is A LOT of fun, yet the connection was programmed by the rectum of the back end developer. 75% of the time me and my homies were acctually trying to connect to the lobby IN A PRIVATE SESSION, hours were lost just TRYING to gather the players that were already connected with steam and discord. I would sincerely enjoy punching the back end developer in the face.",1599276035,1599276035,0,2,0,0.498885720968246,0,1,0,0,0,""
75461858,945360,"Among Us",76561198285023946,0,1,2532,0,486,1658007507,spanish,"pesimos servidores",1599276015,1599276015,0,0,0,0.0,0,0,0,0,0,""
75461849,945360,"Among Us",76561198139155862,49,8,1334,0,237,1603338705,spanish,"Super divertido en grupo",1599276001,1599276001,1,0,0,0.0,0,1,0,0,0,""
75461800,945360,"Among Us",76561198018142280,0,13,1895,0,663,1636946421,spanish,"Siempre fue el negro",1599275932,1599275932,1,0,0,0.0,0,1,0,0,0,""
75461780,945360,"Among Us",76561198304535679,0,2,2393,0,463,1639185043,spanish,"Esta repiola mis amigos son una m er gde siempre me funan pero muy bueno es como un garrys mod pero para gente de bajos recursos 5%5 no tengo el siete en las teclas para poder poner la linea per es 5 de 5 xd",1599275907,1599275907,1,0,0,0.0,0,1,0,0,0,""
75461770,945360,"Among Us",76561198969844372,0,2,1883,0,435,1690267826,spanish,"wn, pueden mejorar los servidores, estoy como wn repitiendo codigo, creando salas, para poder jugar con amigos ",1599275884,1599275884,0,0,0,0.0,0,1,0,0,0,""
75461765,945360,"Among Us",76561198151208993,0,2,2362,0,268,1608413499,english,"Very enjoyable but you need to have friends to play it with",1599275875,1599275875,1,0,0,0.0,0,1,0,0,0,""
75461761,945360,"Among Us",76561198440148637,0,4,5076,0,403,1678921175,english,excelente,1599275869,1599275869,1,0,0,0.0,0,1,0,0,0,""
75461758,945360,"Among Us",76561199082854612,52,6,4807,0,164,1673669500,spanish,"ESTA DE PANA ",1599275866,1599275866,1,0,0,0.0,0,1,0,0,0,""
75461753,945360,"Among Us",76561198076184550,167,3,13097,0,613,1690953165,english,"Lots of fun assuming you are able to get into a game. The hackers need to be put down. You pretty much need to hack and have control of the lobby to catch them. The game runs on literally anything. Your grandma's machine can probably run it.",1599275851,1601829589,1,0,0,0.506410241127014,0,1,0,0,0,""
75461731,945360,"Among Us",76561199059095937,5,1,1493,0,278,1612981067,english,"its very exilerating and really make you start thinking of strategies.",1599275803,1599275803,1,0,0,0.0,0,1,0,0,0,""
75461726,945360,"Among Us",76561198422095490,0,18,858,0,278,1624385339,english,"good game ",1599275792,1599275792,1,0,0,0.0,0,1,0,0,0,""
75461723,945360,"Among Us",76561198066590235,49,2,2627,0,203,1608511765,english,"Jogo muito bom, porém a conexão é UM LIXO! Em três horas, mesmo tentando todas as maracutais de forums e etc, consegui jogar apenas algumas partidas com meus amigos. Estou tão decepcionado que estou quase motivado a aprender a fazer jogos apenas para fazer eu mesmo, com templates e conexão melhor. Serio, conexão é UM LIXOOOOOOOOOOOOOOOOOO",1599275788,1599275788,0,1,0,0.502857148647308,1,1,0,0,0,""
75461715,945360,"Among Us",76561198333748451,86,29,2111,0,318,1655787126,english,"still cant beat peenk level still!!",1599275780,1618119596,0,0,3,0.0,0,0,0,0,0,""
75461700,945360,"Among Us",76561198309856860,34,13,4861,0,287,1696000298,spanish,"funar o ser funado el juego",1599275757,1599275757,1,0,0,0.0,0,1,0,0,0,""
75461695,945360,"Among Us",76561199070771774,2,1,2588,0,1003,1602200820,spanish,"este juego esta buenisimo",1599275751,1599275751,1,1,0,0.523809552192688,0,0,0,0,0,""
75461693,945360,"Among Us",76561198231306548,87,27,5220,4,88,1698313551,english,"impostor sus",1599275749,1626339899,1,0,0,0.476190477609634,0,1,0,0,0,""
75461666,945360,"Among Us",76561198007753994,0,3,2950,0,614,1605082398,koreana,"벤트로 쏙",1599275694,1599275694,1,0,0,0.0,0,1,0,0,0,""
75461655,945360,"Among Us",76561198310139106,163,3,1646,0,703,1671399155,english,"I like this game, I really do, and I can recommend this game to anyone. But please, PLEASE, get better online friendly servers. Most of the time when you wanna join a private game with your friends, it shows either an error, or that matchmaking is full, when it's clearly not. This game would be so much fun if you didn't have to waste 10 minutes just to join a game, and then randomly kicks you out of your game.",1599275682,1599275682,1,0,0,0.0,0,1,0,0,0,""
75461654,945360,"Among Us",76561199065789932,36,12,3687,0,170,1671228425,spanish,"sapeeeee MEJOREN LOS SERVIDORES MANGA DE GORDOS  ",1599275680,1599275680,1,0,0,0.0,0,1,0,0,0,""
75461599,945360,"Among Us",76561198887683935,0,6,2715,0,217,1691959643,latam,"perder amigos simulator",1599275591,1606341608,1,0,0,0.0,0,1,0,0,0,""
75461597,945360,"Among Us",76561198125434812,0,4,633,0,186,1628832169,english,"fun af ",1599275587,1599275587,1,0,0,0.0,0,1,0,0,0,""
75461587,945360,"Among Us",76561198035932677,196,7,2592,0,10,1671254477,english,"10/10 Killed my best friend and blamed it on my wife.",1599275578,1601856257,1,1,0,0.523809552192688,0,1,0,0,0,""
75461581,945360,"Among Us",76561199019868245,0,1,15332,22,213,1697955893,english,"Creative game yes",1599275572,1599275572,1,1,0,0.523809552192688,0,1,0,0,0,""
75461572,945360,"Among Us",76561199055597323,0,2,4236,0,180,1690697503,spanish,"ta bueno",1599275556,1599275556,1,0,0,0.0,0,1,0,0,0,""
75461569,945360,"Among Us",76561198448689674,54,6,2420,0,622,1690694815,spanish,":( de 10 horas dentro del juego, disfrute 3 horas jugando de rial xdd en fin los servers",1599275547,1599275547,1,0,0,0.0,0,1,0,0,0,""
75461566,945360,"Among Us",76561198160356421,0,7,642,0,257,1628982363,english,"Good. Servers absolutely suck, but when you get a server with your friends or randoms, it is really fun.",1599275543,1599275543,1,1,0,0.523809552192688,0,0,0,0,0,""
75461561,945360,"Among Us",76561198055170989,118,3,1649,0,531,1642311515,english,"A game that pairs Werewolf with the aesthetics of Fall Guys, looks like a spaceship",1599275538,1599275538,1,1,0,0.523809552192688,0,1,0,0,0,""
75461555,945360,"Among Us",76561198989633240,40,11,1580,0,387,1627329166,spanish,"QUE NO SOY YO ES NICO!!!! NICO LA RE CONCHA TUYAAAAAAAAAAAAAAAAAAAA!",1599275529,1599275529,1,1,1,0.523809552192688,1,1,0,0,0,""
75461550,945360,"Among Us",76561198312326200,0,2,10193,0,790,1677111706,english,"Really enjoy this game!",1599275519,1599275519,1,0,0,0.0,0,1,0,0,0,""
75461533,945360,"Among Us",76561198268589117,0,5,1182,0,38,1669096049,english,"deadass can't even fucking play because ''T heE amON0Gg uS mAtCHmAKING ISss FfuLl''",1599275493,1599275493,0,0,1,0.47826087474823,0,0,0,0,0,""
75461531,945360,"Among Us",76561198064973852,0,2,2666,0,566,1625982261,spanish,"Esta super divertido entre varios amigos.",1599275491,1599275491,1,1,0,0.519999980926514,0,0,0,0,0,""
75461453,945360,"Among Us",76561199064343850,18,3,4958,0,505,1633844961,english,"Great game but connection is terrible ",1599275362,1599275362,0,0,0,0.0,0,1,0,0,0,""
75461435,945360,"Among Us",76561198132187310,0,3,2833,0,416,1629017482,koreana,"아니 버그가 많이 나오고 계속 안들어가져요 이거 돈이 아까움ㄹㅇ",1599275335,1599275335,0,0,0,0.0,0,1,1,0,0,""
75461410,945360,"Among Us",76561198387161958,0,3,1434,0,331,1636657232,spanish,"NO SOY YO JILES CULIAOOOOOOOOOOOOS- el juego",1599275291,1599275291,1,0,0,0.0,2,1,0,0,0,""
75461404,945360,"Among Us",76561198833212363,0,1,2895,0,335,1657929536,english,Good.,1599275283,1599275283,1,0,0,0.0,0,1,0,0,0,""
75461373,945360,"Among Us",76561198801775237,254,5,3185,0,34,1695153389,spanish,"servers reculerisimos jaja no se masturben o les pico el ano",1599275233,1599275233,0,0,0,0.476190477609634,2,1,0,0,0,""
75461372,945360,"Among Us",76561198308790868,72,11,6313,0,203,1622786330,spanish,"TREMENDO JUEGO,  tan sencillo y simple que enamora. Muy buen juego pero para jugar con amigos, ahi si lo vas a disfrutar al maximo.",1599275231,1599275231,1,1,1,0.52173912525177,0,1,0,0,0,""
75461344,945360,"Among Us",76561198108391020,234,14,1351,0,623,1640927194,latam,"Un buen juego para jugar con amigos, mucha traición y gente demasiado chamuyadora ajajajaj",1599275182,1599275182,1,0,0,0.0,0,1,0,0,0,""
75461342,945360,"Among Us",76561198355372406,129,2,2162,0,523,1685148103,english,"This game is amazing! Just some server issues.",1599275181,1599275181,1,0,0,0.0,0,1,0,0,0,""
75461317,945360,"Among Us",76561198387560047,41,15,5608,0,129,1657930001,english,"Never again.",1599275147,1644794250,1,0,0,0.0,0,1,0,0,0,""
75461307,945360,"Among Us",76561198016432869,567,30,484,0,322,1635693213,english,"If you vote for me, then we lose.",1599275124,1599275124,1,1,0,0.52173912525177,0,1,0,0,0,""
75461281,945360,"Among Us",76561198199342386,0,4,758,0,241,1649034939,english,"Don't bother buying it if you planned on playing with friends, you can never connect to a private match because of the servers.",1599275080,1599275080,0,1,0,0.519999980926514,0,0,0,0,0,""
75461205,945360,"Among Us",76561198333348602,140,10,2889,0,1158,1679196672,english,"killed tommy",1599274968,1599274968,1,1,0,0.519999980926514,0,1,0,0,0,""
75461197,945360,"Among Us",76561198863005384,0,2,1750,0,341,1604122285,spanish,GODINES,1599274951,1599274951,1,0,0,0.0,0,1,0,0,0,""
75461170,945360,"Among Us",76561199087981533,0,1,12085,0,502,1637206962,english,"Easy to learn game that involves lots of strategies, simple controls and great interaction between players!",1599274909,1599274909,1,0,0,0.0,0,1,0,0,0,""
75461160,945360,"Among Us",76561198177254025,199,44,2233,0,301,1636504602,english,"""While on a public server, I met a man named Depressed. Me, a friend of mine, and him began to have a very mature chat about losing hope in the world... I hope he'll get better, and if he's reading this, hi! It's Retro!  On another, somebody accused me of murder when I was already dead.""  In Among Us, you play as a very fancy B E A N trying to fix everything except for your marriage. Along the way, 9 other players will be doing the same thing. On the good ruleset, 2 of these beans are secretly infected with SPACE COVID, and will be trying to ruthelessly kill everyone else. It's the good, mask-wearing B E A N's job to find these imposters and fling them into space, or just DO YOUR TASKS ALREADY, PHIL! GOD DA- Along the way, you'll meet such lovely people as: where, who, self reporting, smooth brained individuals, funny personalities [my personal favorite is Daddy], and losing the game because Phil wouldn't go to the reactor room with you DESPITE THE FACT THAT WE KNEW THE OTHER PERSON WAS INNOCENT MY GO-  9/10. It's amazing with friends, great online [unless you're wifi doesn't want to work], and will always give you a great story. At the same time, bad groups always exist. Just hope you don't stumble into one of those, and you'll have a blast!",1599274894,1599274894,1,1,0,0.52173912525177,0,1,0,0,0,""
75461155,945360,"Among Us",76561198047287912,238,47,59,0,59,1599189370,spanish,malardo,1599274872,1599274872,0,0,1,0.476190477609634,0,0,0,0,0,""
75461120,945360,"Among Us",76561199015775835,0,8,2776,0,353,1617228870,english,"YES ",1599274812,1599274812,1,0,0,0.47397768497467,0,1,0,0,0,""
75461118,945360,"Among Us",76561198437184227,79,10,1686,0,739,1617494469,spanish,"esta de pana",1599274807,1599274807,1,0,0,0.0,0,1,0,0,0,""
75461110,945360,"Among Us",76561198292194681,109,23,2533,0,381,1682830469,english,"good game yes murderer go brrrr",1599274799,1599274799,1,0,1,0.47397768497467,0,0,0,0,0,""
75461099,945360,"Among Us",76561198110974447,108,2,678,0,52,1662860869,english,"It works now, my No goes to yes.",1599274775,1599931502,1,0,0,0.530155301094055,0,1,0,0,0,""
75461078,945360,"Among Us",76561198810579116,0,15,3166,0,67,1636999012,latam,"⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿ta malo ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡿⢋⣩⣭⣶⣶⣮⣭⡙⠿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⠿⣋⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡙⢿⣿⣿⣿ ⣿⣿⣿⣿⣿⡃⠄⠹⡿⣿⣿⣿⣿⠟⠛⣿⣿⣿⣿⣷⡌⢿⣿⣿ ⣿⣿⣿⣿⣿⠐⣠⡶⣶⣲⡎⢻⣿⣤⣴⣾⣿⣿⣿⣿⣿⠸⣿⣿ ⣿⠟⣋⡥⡶⣞⡯⣟⣾⣺⢽⡧⣥⣭⣉⢻⣿⣿⣿⣿⣿⣆⢻⣿ ⡃⣾⢯⢿⢽⣫⡯⣷⣳⢯⡯⠯⠷⠻⠞⣼⣿⣿⣿⣿⣿⣿⡌⣿ ⣦⣍⡙⠫⠛⠕⣋⡓⠭⣡⢶⠗⣡⣶⡝⣿⣿⣿⣿⣿⣿⣿⣧⢹ ⣿⣿⣿⣿⣿⣿⣘⣛⣋⣡⣵⣾⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⢸ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⢸ ⣿⣿⣿⣿⣿no lo compren ⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⢸",1599274715,1616722737,0,0,0,0.476190477609634,0,1,0,0,0,""
75461069,945360,"Among Us",76561198208016089,0,28,3843,0,300,1624336877,english,"If you have a group to play with, this game is fantastic, it's like mafia but so so so much better. Maybe don't get it for quickplay? But for $5 this is an excellent party game.  Also, the servers suck, prepare to deal with that. If it gives you an error just assume everything it says is wrong and try again.",1599274702,1599274702,1,0,0,0.0,0,1,0,0,0,""
75461061,945360,"Among Us",76561199055334743,8,5,1520,0,386,1611677416,spanish,"Muy buen juego",1599274692,1599274692,1,0,0,0.0,0,1,0,0,0,""
75461048,945360,"Among Us",76561198309814363,0,2,1122,0,519,1652709242,spanish,"gg ",1599274668,1599274668,1,0,0,0.0,0,0,0,0,0,""
75461041,945360,"Among Us",76561198435384084,0,2,1881,0,16,1679225933,english,"What's the point of this shitty game if you never got the servers working?",1599274659,1599274659,0,0,0,0.47397768497467,0,1,0,0,0,""
75461005,945360,"Among Us",76561198370390544,0,14,963,0,578,1612575102,english,"It be gud",1599274610,1599274610,1,0,0,0.47397768497467,0,0,0,0,0,""
75460985,945360,"Among Us",76561198002364868,0,18,1641,0,200,1638577249,latam,"Muy Bueno",1599274565,1599274565,1,1,0,0.52173912525177,0,1,0,0,0,""
75460972,945360,"Among Us",76561198271567981,0,8,6560,0,399,1683931568,english,"i cant even play the god damn game i play on pc and it says YoU hAvE 7000 ping or something does anyone know a fix please im desperate",1599274541,1599274541,0,0,0,0.0,0,1,0,0,0,""
75460968,945360,"Among Us",76561198347864836,0,4,23194,0,2862,1696899213,english,"great game ",1599274536,1599274536,1,1,0,0.523809552192688,0,1,0,0,0,""
75460958,945360,"Among Us",76561198058859486,261,5,1308,0,358,1600038770,english,"Fun with friends",1599274528,1599274528,1,2,0,0.493390202522278,0,1,0,0,0,""
75460957,945360,"Among Us",76561198202646170,178,9,1658,0,128,1668660986,english,"This is my favorite game",1599274526,1599274526,0,0,0,0.454545468091965,3,0,0,0,0,""
